gene	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM
SLC3A2	1.6579355943121705	1.7165905947646105	1.7491463062319554	1.008994402768889	1.054140722860901	0.9910214217214351
C9orf135	-0.32596117961102467	-0.41818197033024274	-0.3138126602956711	-0.8185337437824004	-0.8743707697652587	-0.8908967086985152
RASL11B	-1.2027045386978414	-1.1254480821669792	-0.9903779087169866	-1.5137859433072858	-1.3881678993112674	-1.3241141017447928
ADCY1	-0.7258253930953299	-0.7915322746029873	-0.7864860341222265	-1.2388849096995938	-1.160320471183831	-1.1366800366262702
GARS	2.552624272273163	2.4895684165996492	2.495831651651648	1.7762823379098662	1.7984185628932807	1.8528022925152916
CTD-2350C19.2	-0.0929799377157158	0.06946031003118713	0.05827213552381648	-0.72483319685806	-0.3686782280247447	-0.599280780752633
LIF	-0.2456240458929078	-0.22894341227819687	-0.3096816946999615	-0.9214300435323842	-0.820751049133787	-0.6326142689490828
SALL4	-0.941125110375565	-1.173203791040327	-1.0048672684636948	-1.4812073383555513	-1.2939477713202874	-1.3142401861796256
EFHC2	-1.110902656925758	-0.9906046804554121	-1.059627115773686	-1.429451658340753	-1.260093617047381	-1.4337044322082648
SYT6	-0.44558358940570003	-0.5469686446203309	-0.5087493125400991	-0.898329125303413	-0.9935582982190709	-1.0299724677456843
CABYR	-0.18670538941949474	-0.2619731793990493	-0.23806594576579107	-0.7693124603941924	-0.6786009084195498	-0.8138890547154778
ZNF518B	-0.9335539265401841	-0.8847048826483159	-0.7964033195294166	-1.3018452967774083	-1.2402694658674631	-1.195677026037007
DUBR	-0.8163069071636307	-0.762328717606784	-0.7685861739431772	-1.0684992046657456	-1.1604856952708529	-1.3349256963610325
AKNA	0.6320684383410904	0.6071535262880294	0.6366325605060028	-0.03701360560028137	-0.020055166948572293	0.07544588416679306
HOXB9	0.9601898864312707	0.8320630898213651	0.9318077475372099	0.3285905436564844	0.2474056496080211	0.24700065193624685
MARS	1.648732418211118	1.6619520706221986	1.6434217786536764	0.9818009257251745	1.0139148333257948	0.9655297027847696
CTD-2311M21.2	-0.1931585867282217	-0.33507496254925145	-0.1327909439529995	-0.6501519362620577	-0.8947358590827396	-0.6788732868689034
RP11-732A19.6	-0.26247486905938205	-0.33496612495149225	-0.08991015426356126	-0.8912907025478981	-0.5945460577533768	-0.7570592056473353
RP11-384M15.3	-0.2337553965933032	-0.015145699262214148	-0.3171265979172802	-0.8938928418475887	-0.7533646912287219	-0.504082305790457
MAGOH2P	0.1152074730953798	0.03560763889282174	-0.06854928519279516	-0.7063707344153741	-0.7912827393755377	-0.19664372836694646
PRKCQ	-0.8650871091363845	-0.8364807512826853	-0.9775165264284755	-1.1531647244844045	-1.2869606836587506	-1.3291154916404078
ZNF222	-0.8335006180708827	-0.7598182135311896	-0.919780127052984	-1.233264373293821	-1.2740869111292552	-1.1373192212925924
AL031664.1	-1.0175731227542177	-0.86362401479878	-1.0009305598171967	-1.2577709459951123	-1.3428645027428818	-1.2974574659810443
CTC-444N24.7	-0.2620285532481091	-0.4023915847491997	-0.10300309802317568	-0.553709231235638	-0.8895449754443348	-0.8632857605847535
RP11-521C22.2	-0.7903001197233825	-0.9343789303956737	-0.7379453855228553	-1.1804058604902725	-1.394393123597809	-1.0479761454547993
NRG4	-1.1137342131449155	-0.9104035536598148	-1.01562089982816	-1.3948619687804173	-1.242232129084901	-1.3597393710784078
FOSL2	-0.8836142249237665	-1.0157575805962733	-1.075111557129899	-1.3913441897260246	-1.181433865391297	-1.3855835694417213
HOXD11	-0.7050280441653237	-0.9352883744987522	-0.9305615295596424	-1.1359772643544617	-1.2568090690752884	-1.2656504934107593
AC068831.15	-0.5177946910208517	-0.48624549093822855	-0.301186240867134	-0.9794014903786971	-0.7873869118692005	-0.9327879176912852
MYO5C	-0.8139062906839561	-0.8496084361575659	-0.7659018496252865	-1.187520280214401	-1.1456370619111644	-1.2296532295487395
PLCB1	-0.3647967052241493	-0.40869203179726743	-0.39059930210050814	-0.8630604694790109	-0.8333819269793536	-0.8891355695965647
PHGDH	1.3521664551240287	1.3341564043199667	1.4031495718865252	0.7358876191700766	0.7985101003492907	0.6541569399794028
APOC1	0.33446467405668234	0.11064034613769248	0.26751321124115	-0.17009357778590609	-0.5131395410278389	-0.301828970744994
SEMA4A	-0.7987441565982639	-1.0216519938676318	-0.9451458004200616	-1.3452181411479314	-1.3044055962002439	-1.1461725477090319
CCND2-AS1	-0.1372166840664523	0.03158080301922644	-0.019740468528343096	-0.5526459613800517	-0.35399466227526355	-0.8425208236057387
IL12RB2	-0.803207412749186	-1.0015227625523642	-0.8618050215649974	-1.3397111420779961	-1.2888169037478143	-1.0940648391281211
RP11-128N14.5	-0.49466896562307533	-0.23854221180142787	-0.2305803143707479	-0.8805318768001275	-0.5693638787663013	-0.9741297714754892
RP11-17M16.2	-0.22408416304229437	-0.2622919779584773	-0.2804487910383911	-0.7537778503977997	-0.8818354798254092	-0.6108392007794841
SLIT1	-0.7172935962936329	-0.6995910981699477	-0.7396491810388415	-1.100802316520922	-1.1296057198458698	-1.103450023557195
CTB-147N14.6	3.036546857705663	3.0371551555767082	3.0128904615759615	2.4770447211791473	2.358218124947222	2.2914805295501672
FAM84A	-0.8749522180948315	-0.9041007627947718	-0.8937492505142658	-1.3075947797455554	-1.2579911913745379	-1.1429805024070825
CDA	0.06706863778456777	0.2403902118485006	0.07844809701711725	-0.24564565508164662	-0.5645080910563667	-0.41549771428988214
CTD-3247F14.2	-1.1459935798755514	-1.1975668781197286	-1.0605070368475753	-1.4016344020524365	-1.4816985312110078	-1.3235766507055218
APOE	-0.493583884230674	-0.3914143980786808	-0.4381054029132158	-0.8397391575834716	-1.0314188292538977	-0.8011200228782918
JDP2	0.0407289765549342	-0.011010938685672758	-0.16203478761063522	-0.5798564891276301	-0.5015232229415829	-0.5524601535934516
MOBP	-0.48646554114606616	-0.7520155864174336	-0.5637278125895322	-1.0352753969987376	-1.0484363177041018	-0.9283308660084424
KCTD11	-0.8218531740871647	-0.8208645748978681	-0.7358087671554342	-1.2437284002618099	-1.0599469720210377	-1.1695531989300305
SLC1A5	2.8085852991613742	2.7561308979289594	2.7178151218611233	2.1926179306937312	2.1362883888537008	2.061425142121889
SYN3	0.35016361777759286	0.2808814346601224	0.23601313412453007	-0.2672587386241397	-0.2283405014113941	-0.23623850037699778
CLPSL2	-0.8551915638886162	-0.7348692126241988	-0.7080991423208369	-1.102249417490933	-0.9839623769599333	-1.3437595255708463
SZT2-AS1	-0.5298325272437452	-0.20899500676918065	-0.33348995747269244	-0.8494194716477214	-0.660998806856885	-0.9000409633108506
NAP1L3	-0.2501240181230855	-0.24329541013492295	-0.3910077686312045	-0.7480791460207281	-0.7752489594174018	-0.719213801772917
EGR1	2.113550934633757	2.1461067633098607	2.106045608713782	1.4160263055875846	1.5107635810023055	1.6147413571014524
RP11-459E5.1	-1.1186828529680084	-1.1683313933862576	-1.2750828951499236	-1.5137548520990383	-1.4726727389205299	-1.303841648686008
RP11-799B12.4	0.7876352114316658	0.7616146581737315	0.8236604500055098	0.3306106624259367	0.3544509171831234	-0.03978897998770493
F3	-0.21381216441436474	-0.3610959811564764	-0.3265626522151743	-0.6587691327658687	-0.8217307927305263	-0.7752859560313061
HRASLS5	-0.6564875005582493	-0.5967439711228479	-0.7613767173051015	-1.0628347741430888	-1.045363630339962	-1.0357244693728227
DDIT3	0.47282518681546726	0.6470945439349862	0.4560802316893425	-0.04115502653182683	-0.03549919184799415	0.053066214531159436
LINC00337	-0.5614648387031633	-0.5207672236177637	-0.3211927973053252	-0.8008258478090726	-0.8851071062774792	-0.956697447903968
RP11-53I6.3	-0.30653352824354824	-0.22557872614921845	-0.3733719141872277	-0.6529705867718624	-0.9648302411655715	-0.6444943358092101
DLGAP1-AS1	-0.9347778513548234	-1.0105901296115454	-0.9096993257649167	-1.386238555937054	-1.324672506868228	-1.0872278167151852
DOK3	-0.31044230252421506	-0.49489778315112404	-0.3039564319951645	-0.7938461189961286	-0.8060126912940949	-0.7861426750654711
RP11-288C18.1	-1.158431723030125	-0.983886795931712	-0.9612665458272666	-1.3554152056962656	-1.2863004319641331	-1.2887096187223737
TP53I3	-0.5676240057193476	-0.6544333169583125	-0.690117737755161	-1.0921429133129201	-1.1313112169767015	-0.8392835927282798
KLF11	0.4180470513552622	0.2997765502540864	0.22873207773596854	-0.1972752084906237	-0.1702887093952588	-0.18432739460061184
MT-RNR2	3.3816162658777764	3.3139199258559078	3.2000257826312883	2.9734395290453484	2.4905959801637283	2.5896165587586095
ZNF460	0.5211114980223897	0.5431666061246733	0.48757861999392893	0.031242708868367886	-0.1007200817779118	0.06830912726423145
UST-AS1	0.5193398799926846	0.4330578282181032	0.5904830278874577	-0.11395558590214362	0.1112062934065286	-0.001123595436148133
SOX21-AS1	-0.53896347632631	-0.5183268497767509	-0.604261966010297	-0.8966857167912083	-0.8353219665302305	-1.110846359807495
AP001439.2	-1.027993959364006	-1.008574295882877	-0.9109010764634842	-1.1810789357977196	-1.2546814860007975	-1.3865639021080585
CTC-444N24.11	-0.6874521247571097	-0.6075678725432948	-0.6011546259534136	-0.9894642148410719	-1.066645130734139	-0.9529481088820502
RBM47	-1.138563383783367	-1.2318949007063633	-1.1890361485721002	-1.3672001516676462	-1.4810345122293456	-1.3977319029973447
XBP1	2.284996416345979	2.31746908565298	2.3542168936408654	1.7274247071851243	1.7586361510750694	1.754775881326339
TARS	0.8970107324003508	0.9625611858800742	1.0380702753203748	0.37203465843771805	0.4243039865209704	0.4980856470837076
ATF3	0.6105684134079566	0.7541049145432263	0.6528160987200221	0.08507440897609142	0.15081920237641386	0.22371602291342843
ATF4	3.5516954667485217	3.591203332266626	3.6188993034785124	3.0827001540893266	2.9307249090332625	2.977968549594352
PRR16	0.7651934301801175	0.9425203931813823	0.8400929843294079	0.3034218060873048	0.3048998561998528	0.3666170858768182
ANKRD11	0.6430753748188193	0.6109357438057202	0.5893256963254602	0.1620973124839114	0.11066073668469711	0.027996537267347153
PDK4	-1.2293952012893017	-1.0636857201618712	-1.1679555527313936	-1.374116345312273	-1.406652836735791	-1.382273370519816
AC005682.6	-0.7603761177632589	-0.794943960383863	-0.5938337380500046	-0.981656388245513	-1.0690106652303746	-1.1425322423627267
LURAP1	-0.8603468894290034	-0.8637903755066163	-0.8612216743326317	-1.0900890708957018	-1.1984370558298225	-1.2522674124719717
VLDLR	-0.3517682767691011	-0.3801249928276464	-0.5051871336040857	-0.8358056125657337	-0.7609109579788758	-0.8472616873095765
CTD-2616J11.16	-0.6309778560292386	-0.4763495212886569	-0.38783220092862475	-0.8596060839592573	-0.8666729367457706	-0.9189347617726952
FLT1	-0.8731570541388197	-0.9763867604753635	-0.8737824308629745	-1.1954912957717954	-1.247846074888593	-1.182389828019754
CDRT15P1	-0.6340385881099684	-0.6114751402187287	-0.7295992844107562	-1.1189650635665307	-1.037994234144389	-0.8975108862060668
MTHFD2	1.3287501801363575	1.4253186662288562	1.4492532365855901	0.7880363771974083	0.8551884950821215	0.9455541522208509
RP11-504P24.3	-1.1831123193293707	-1.0180268088559083	-1.0362875985400646	-1.4068061570906343	-1.273370558926984	-1.3181159836776024
NOXO1	-0.8156535505547874	-0.6195997444167972	-0.8146449150310718	-1.2174044181109869	-1.0728875750404077	-0.9697013069907185
DEPTOR	-0.29036192990278287	-0.08079940486478925	-0.11234116881311207	-0.545567869466099	-0.542772882543449	-0.6892805445958112
CCND2	-0.28833099322851347	-0.2773846657234	-0.17003569136757668	-0.6372413812314819	-0.7882222895131771	-0.5833281136720468
TRO	-1.2307398823682798	-1.1867716676377953	-1.152822379982523	-1.3545272726459345	-1.428990515017256	-1.446868426332036
MAMSTR	-0.9084490355993361	-0.9649122807954709	-0.9246364211291143	-1.3618228471700695	-1.1786328454495694	-1.1417076199436298
AC093818.1	-1.0832523455581893	-1.0778920880209324	-1.1511818278510901	-1.43500763737442	-1.414401432115281	-1.2114675688835146
TBX6	-0.7473314942843193	-0.897751007084534	-0.779033773912806	-1.2604794774767212	-1.2264249997472079	-0.9267358682969784
AC025171.1	-0.0008315786570686055	0.15463202902938067	0.0807171650211253	-0.27444617786457687	-0.3968436308178577	-0.45297563928958523
AARS	1.6878521870368373	1.6971208763063723	1.7195998510691008	1.2110218821740248	1.1905250672566334	1.1018715140629423
CCDC71L	-0.16817875581350805	-0.16788774982933322	-0.2838116316559413	-0.6080275032464209	-0.7706260559432375	-0.5071294124037093
RP11-264B17.5	-0.6635631128030148	-0.64451236344183	-0.6383810168150226	-0.9303966915574868	-1.0807737817223126	-0.9843205384659216
RP11-762H8.1	-0.25960190140026307	-0.2557747779370092	-0.1486014212853403	-0.5169500389132702	-0.6152215477637218	-0.7941759176047842
RP1-65P5.3	1.7385946223283977	1.905207331494698	1.750798008285662	1.5173451247268037	1.1728874166112289	1.0543888295288284
CTD-3065J16.9	-0.25625519316599765	-0.44798354913564653	-0.47582127261166485	-0.8208692357656463	-0.7057921572262177	-0.8100156521511267
RP11-549B18.1	-0.8766177500916416	-0.9383416309805133	-0.9851603952762447	-1.142100741410825	-1.3873068706797616	-1.1447157457876485
EIF4EBP1	4.0393428275809775	3.9948152670931965	4.001310890508914	3.4886187225701293	3.4038379292252157	3.465627988329758
CXCL14	-0.06825041993479095	-0.0949899698577156	0.05293751069133558	-0.36222655254527425	-0.33000350826901054	-0.7766918804228683
FHIT	-0.2792911705482039	-0.49312939546457707	-0.21784168492992484	-0.7162912546656308	-0.8716744767020785	-0.5900203396214033
LTB4R	-0.42107542655028424	-0.18429244972763403	-0.35504702479473843	-0.5345870125719275	-0.7865395865550734	-0.8383984783294129
NCR3LG1	0.8845525355384902	0.902606749435371	0.9728118813777371	0.38848549645508285	0.4199994960853624	0.47279628137007623
SLC38A1	1.2450089728745184	1.1964445410456976	1.2620407595098948	0.7172506429520171	0.7151211152315994	0.7612472410296282
RP11-642A1.2	-0.4526124692679229	-0.5519479132999346	-0.3940144476837313	-0.68806119416737	-0.9230604072635671	-0.9153347691437302
EPHA3	-0.24085656613368006	-0.2846001197752926	-0.1913022124101965	-0.7163908428872054	-0.6763723805632735	-0.5344838069058989
LINC01410	-0.7805690791320937	-0.7445979376582494	-0.8685965402487565	-1.0794732744104842	-1.0482484434168287	-1.1917738141666854
HAPLN4	-1.073277015233324	-0.844663188332426	-0.9195066353787957	-1.1554040897628346	-1.2807154901374442	-1.2156356047610553
RP11-54O7.1	0.30236731945550455	0.30509937407328486	0.2170650302105799	-0.21866538965205876	-0.1581720309773149	-0.14136911306550856
FAM13A-AS1_2	-0.3771883686257734	-0.15523270284746515	-0.4028762462802144	-0.83877901549832	-0.7591518437002392	-0.514370790683182
NARS	1.2383407457213589	1.3633618745702822	1.3714523088825032	0.8674354547334882	0.7841074372106767	0.8374833617373375
TMEM143	0.8305911227812106	0.8991122739826831	0.7512955645686448	0.2307719556485796	0.3830265222559607	0.43213137555996584
IRS4	-0.7155346990610703	-0.6769840372907715	-0.8631231181748082	-0.9888696804016999	-1.1403172698787547	-1.0609532067589176
MIR106B	1.6808289860200076	1.4836900282598706	1.498958585448701	0.8633456685650417	1.3153890702535778	0.9197982307014495
HTR1D	-0.3084145607247421	-0.35895738131347676	-0.1958042858915132	-0.7516716011406681	-0.6926999255273729	-0.5818786330187692
EPRS	0.7106722254365135	0.7306475198611209	0.8388859485986496	0.29605724228255426	0.21613811147576525	0.3512560293986177
SRPK3	-0.9010841535504494	-0.8613151385442759	-0.943885487605165	-1.1461231541316805	-1.1840267840441847	-1.2146228355461341
TMEM44-AS1	-0.2493819188413598	-0.18344911191671084	-0.47476520085136886	-0.6101537506413223	-0.8791113430177884	-0.5771100708128739
ABCA1	-0.6012927190815692	-0.7079022762246217	-0.7406451812006686	-0.9560719998917312	-1.01682518414612	-1.041840058369316
NEUROG2	0.08638394034374912	0.15982825980160126	0.11166442633373469	-0.30216715648053344	-0.17358225289680218	-0.47169429646373273
GBA	0.1320663133995086	0.01665398393391295	0.15292285906520464	-0.1826463883435828	-0.4762252881869812	-0.33554742142534516
PTPN13	0.3331925223856131	0.370963199276765	0.3810978865148964	-0.12683287341713176	-0.07320254186854054	-0.05065708168919401
SARS	2.146722409229585	2.189356146620157	2.1986074853080977	1.664167349178908	1.6323558932438673	1.717642515960988
INA	0.5005709979660169	0.5767649657240727	0.5157064921734839	0.20496958882574165	-0.065489943777692	0.07169778730336361
UST	0.9182237505593303	0.8170235537660974	0.865815109846662	0.4337591995918605	0.3803895241783498	0.376841172201714
ADGRG6	-1.0427959426316225	-0.8678735665707932	-0.9221917901537217	-1.1395218726180127	-1.2901238498695524	-1.203532047053957
SHISA3	2.263577214372577	2.2810135194409153	2.2475931326473817	1.7643997211708566	1.731945703811761	1.7758829757927206
ST6GAL1	1.6027728581264666	1.624048227939691	1.6624338691217084	1.1157891143206875	1.134708454300068	1.1563637554617472
CHPT1	-0.17890602605492853	-0.08868253448836161	-0.23648567398468467	-0.4818839926805802	-0.5806596585093645	-0.627534675739181
RP11-24N18.1	1.1244904563752411	1.222381792043728	1.045492027598509	0.46102209613858	0.7152905747630296	0.7577530553726564
GPM6B	-0.389711905759216	-0.37954193673810094	-0.2741791734006692	-0.6511536697618726	-0.7832935316629444	-0.7292078378600305
FAM186B	-0.9594100229893342	-1.0291739371107556	-1.0501662869873623	-1.336237588906836	-1.2825735318542404	-1.1736128710961342
TRA2A	-0.6884846897907964	-0.8130608769980726	-0.6690202004950423	-0.8965791396682745	-1.0777944263815131	-1.1477232147437983
MAP4K1	-0.9860700166892642	-1.0562821950687655	-0.9506865511865449	-1.2035067763057217	-1.3836172924203467	-1.175904970769351
CDC42EP1	1.4566426239951775	1.4842079391556575	1.4600572850688895	1.0575624863070552	0.947017521698235	0.929125339466302
TMEM79	-0.5311909223009876	-0.5241706744207847	-0.5331910570911989	-0.8116950784111402	-0.8685332881902381	-0.9337522015785081
LRRN1	1.5253615970980996	1.5253596262778135	1.6299752531573886	1.0473304215051111	1.034388968752562	1.1608758933444814
TMED10P1	-0.43618613279373436	-0.471577371013928	-0.44958400184359426	-0.7322627075265606	-0.8487114259753381	-0.8257460988304861
RP11-162P23.2	-0.3308725574186431	-0.2180973189398526	-0.3686645209629341	-0.4984566221574569	-0.8076329903884732	-0.739914673895759
TUBE1	-0.8347407259357231	-0.7575468612809216	-0.8667107215573283	-1.1344685434274375	-0.9711480235460987	-1.2221231659110612
HLCS	-0.4100310961516448	-0.47267516195362763	-0.3141265098362557	-0.7452620444072905	-0.8662855539761031	-0.6526328814038133
DLEC1	-1.125205750148008	-1.177682987822206	-1.2439751329505533	-1.417062927945177	-1.339987751436345	-1.3806790010740597
RP11-458J1.1	-0.8509083504786972	-0.9605732789522662	-0.8558390344900357	-1.0521147153903652	-1.3468873847028724	-1.1006613289530618
GPR75	-0.45022020608926583	-0.3672721067682922	-0.5651992940956334	-0.7500430743364105	-1.0542331312058826	-0.649664106426568
